Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;Postal Code;Product ID;Sales;Quantity;Discount;Profit
198;CA-2020-158442;17/03/2020;17/03/2020;Same Day;AZ-10750;Consumer;75217;OFF-AR-10003732;4.448;2;0.2;0.3336
199;CA-2020-158442;17/03/2020;17/03/2020;Same Day;AZ-10750;Consumer;75217;OFF-PA-10002195;5.184;1;0.2;1.8792
200;CA-2020-158442;17/03/2020;17/03/2020;Same Day;AZ-10750;Consumer;75217;OFF-PA-10002365;15.552;3;0.2;5.4432
201;US-2020-148838;17/03/2020;21/03/2020;Standard Class;CP-12340;Corporate;10024;FUR-TA-10003473;1579.746;7;0.4;-447.5947
202;US-2020-148838;17/03/2020;21/03/2020;Standard Class;CP-12340;Corporate;10024;FUR-TA-10001950;1071.576;4;0.4;-553.6476
203;US-2020-148838;17/03/2020;21/03/2020;Standard Class;CP-12340;Corporate;10024;FUR-TA-10004175;613.908;3;0.4;-122.7816
204;US-2020-148838;17/03/2020;21/03/2020;Standard Class;CP-12340;Corporate;10024;OFF-PA-10002960;34.86;7;0.0;16.3842
205;US-2020-148838;17/03/2020;21/03/2020;Standard Class;CP-12340;Corporate;10024;OFF-PA-10000919;155.04;4;0.0;75.9696
206;US-2020-164763;17/03/2020;21/03/2020;Standard Class;MH-17440;Corporate;39212;OFF-BI-10000605;11.43;3;0.0;5.3721
207;US-2020-164763;17/03/2020;21/03/2020;Standard Class;MH-17440;Corporate;39212;OFF-BI-10000309;30.44;2;0.0;14.9156
208;US-2020-164763;17/03/2020;21/03/2020;Standard Class;MH-17440;Corporate;39212;OFF-PA-10003349;12.96;2;0.0;6.3504
209;US-2020-164763;17/03/2020;21/03/2020;Standard Class;MH-17440;Corporate;39212;OFF-PA-10003063;16.0;4;0.0;7.68
210;US-2020-164763;17/03/2020;21/03/2020;Standard Class;MH-17440;Corporate;39212;OFF-AP-10003971;32.67;3;0.0;8.4942
211;CA-2020-111871;18/03/2020;21/03/2020;Second Class;EK-13795;Home Office;94110;FUR-BO-10004218;1198.33;10;0.15;70.49
212;CA-2020-145317;18/03/2020;23/03/2020;Standard Class;SM-20320;Home Office;32216;TEC-MA-10003626;821.3;4;0.5;-16.426
213;CA-2020-145317;18/03/2020;23/03/2020;Standard Class;SM-20320;Home Office;32216;TEC-MA-10002412;22638.48;6;0.5;-1811.0784
214;CA-2020-145317;18/03/2020;23/03/2020;Standard Class;SM-20320;Home Office;32216;OFF-PA-10001804;21.376;4;0.2;7.4816
215;CA-2020-145317;18/03/2020;23/03/2020;Standard Class;SM-20320;Home Office;32216;OFF-AR-10003183;8.016;3;0.2;1.002
216;CA-2020-145317;18/03/2020;23/03/2020;Standard Class;SM-20320;Home Office;32216;FUR-FU-10004270;30.768;2;0.2;8.0766
217;CA-2020-145317;18/03/2020;23/03/2020;Standard Class;SM-20320;Home Office;32216;OFF-FA-10003112;18.936;3;0.2;5.9175
218;CA-2020-145317;18/03/2020;23/03/2020;Standard Class;SM-20320;Home Office;32216;FUR-FU-10001986;122.352;3;0.2;15.294
219;US-2020-131275;18/03/2020;24/03/2020;Standard Class;SC-20050;Home Office;91505;FUR-FU-10004597;111.0;2;0.0;14.43
220;US-2020-131275;18/03/2020;24/03/2020;Standard Class;SC-20050;Home Office;91505;TEC-MA-10001148;1279.968;4;0.2;415.9896
221;US-2020-131275;18/03/2020;24/03/2020;Standard Class;SC-20050;Home Office;91505;OFF-ST-10000078;1856.19;7;0.0;334.1142
222;CA-2020-103989;19/03/2020;21/03/2020;First Class;MC-17605;Corporate;33801;TEC-PH-10004667;323.976;3;0.2;28.3479
223;CA-2020-103989;19/03/2020;21/03/2020;First Class;MC-17605;Corporate;33801;OFF-LA-10000443;11.808;4;0.2;3.9852
224;CA-2020-103989;19/03/2020;21/03/2020;First Class;MC-17605;Corporate;33801;OFF-ST-10000918;26.16;3;0.2;1.962
225;CA-2020-103989;19/03/2020;21/03/2020;First Class;MC-17605;Corporate;33801;OFF-BI-10001196;33.57;5;0.7;-25.737
226;CA-2020-103989;19/03/2020;21/03/2020;First Class;MC-17605;Corporate;33801;FUR-FU-10003981;4.992;3;0.2;1.3728
227;CA-2020-103989;19/03/2020;21/03/2020;First Class;MC-17605;Corporate;33801;FUR-FU-10002508;20.016;3;0.2;5.5044
228;CA-2020-103989;19/03/2020;21/03/2020;First Class;MC-17605;Corporate;33801;TEC-AC-10002647;170.24;2;0.2;53.2
229;CA-2020-140004;21/03/2020;25/03/2020;Standard Class;CB-12025;Consumer;45011;OFF-AR-10004685;7.408;2;0.2;1.2038
230;CA-2020-140004;21/03/2020;25/03/2020;Standard Class;CB-12025;Consumer;45011;OFF-AR-10004027;6.048;3;0.2;1.5876
231;CA-2020-163223;21/03/2020;25/03/2020;Standard Class;KH-16690;Corporate;22153;TEC-PH-10000730;3499.93;7;0.0;909.9818
232;CA-2020-163223;21/03/2020;25/03/2020;Standard Class;KH-16690;Corporate;22153;OFF-LA-10004409;14.4;5;0.0;6.624
233;CA-2020-163223;21/03/2020;25/03/2020;Standard Class;KH-16690;Corporate;22153;OFF-PA-10000675;122.97;3;0.0;60.2553
234;CA-2020-163223;21/03/2020;25/03/2020;Standard Class;KH-16690;Corporate;22153;OFF-AR-10001573;9.32;4;0.0;2.7028
235;CA-2020-163223;21/03/2020;25/03/2020;Standard Class;KH-16690;Corporate;22153;OFF-BI-10001597;122.94;3;0.0;59.0112
236;US-2020-107405;21/03/2020;25/03/2020;Standard Class;TS-21205;Corporate;28806;OFF-ST-10002301;16.272;1;0.2;-3.8646
237;US-2020-155544;21/03/2020;25/03/2020;Standard Class;GM-14440;Consumer;37918;OFF-LA-10004544;59.2;5;0.2;22.2
238;US-2020-155544;21/03/2020;25/03/2020;Standard Class;GM-14440;Consumer;37918;FUR-FU-10001473;32.952;3;0.2;6.5904
239;US-2020-155544;21/03/2020;25/03/2020;Standard Class;GM-14440;Consumer;37918;FUR-CH-10000422;218.376;3;0.2;-10.9188
240;CA-2020-148040;22/03/2020;26/03/2020;Standard Class;BF-11275;Corporate;85705;OFF-PA-10002581;74.352;3;0.2;23.235
241;CA-2020-148040;22/03/2020;26/03/2020;Standard Class;BF-11275;Corporate;85705;FUR-CH-10001482;314.352;3;0.2;-35.3646
242;US-2020-129609;22/03/2020;22/03/2020;Same Day;VM-21835;Consumer;46368;OFF-AR-10003478;16.28;2;0.0;6.512
243;US-2020-158057;22/03/2020;26/03/2020;Standard Class;CC-12685;Consumer;27405;OFF-BI-10004410;7.644;4;0.7;-5.8604
244;US-2020-158057;22/03/2020;26/03/2020;Standard Class;CC-12685;Consumer;27405;OFF-BI-10002735;51.465;5;0.7;-39.4565
245;CA-2020-120838;23/03/2020;26/03/2020;Second Class;PO-18865;Consumer;90036;OFF-ST-10000585;330.4;2;0.0;85.904
246;CA-2020-120838;23/03/2020;26/03/2020;Second Class;PO-18865;Consumer;90036;TEC-PH-10003484;604.752;6;0.2;37.797
247;CA-2020-164749;23/03/2020;26/03/2020;First Class;BG-11740;Consumer;33445;OFF-LA-10004484;9.912;3;0.2;3.2214
248;CA-2020-143637;24/03/2020;29/03/2020;Second Class;MS-17710;Consumer;93727;FUR-FU-10002813;40.48;2;0.0;14.5728
249;CA-2020-147235;24/03/2020;28/03/2020;Standard Class;CD-11920;Consumer;10024;OFF-PA-10004948;24.9;5;0.0;11.703
250;CA-2020-128237;25/03/2020;30/03/2020;Standard Class;CA-12265;Consumer;94110;OFF-AR-10003829;6.56;2;0.0;1.9024
251;CA-2020-128237;25/03/2020;30/03/2020;Standard Class;CA-12265;Consumer;94110;OFF-AR-10003338;14.88;2;0.0;3.72
252;CA-2020-128237;25/03/2020;30/03/2020;Standard Class;CA-12265;Consumer;94110;TEC-AC-10002558;45.48;4;0.0;15.918
253;CA-2020-128237;25/03/2020;30/03/2020;Standard Class;CA-12265;Consumer;94110;OFF-AR-10000034;25.44;6;0.0;9.9216
254;CA-2020-148586;25/03/2020;01/04/2020;Standard Class;AZ-10750;Consumer;10009;FUR-CH-10002439;366.786;7;0.1;65.2064
255;CA-2020-100860;26/03/2020;30/03/2020;Second Class;CS-12505;Consumer;91767;OFF-LA-10001982;18.75;5;0.0;9.0
256;CA-2020-138436;26/03/2020;30/03/2020;Standard Class;JD-15895;Corporate;90036;TEC-AC-10002323;66.3;3;0.0;8.619
257;CA-2020-141838;26/03/2020;31/03/2020;Second Class;DK-12835;Corporate;94122;OFF-AR-10004272;3.36;2;0.0;0.84
258;CA-2020-141838;26/03/2020;31/03/2020;Second Class;DK-12835;Corporate;94122;OFF-BI-10003291;27.936;4;0.2;9.4284
259;CA-2020-141838;26/03/2020;31/03/2020;Second Class;DK-12835;Corporate;94122;TEC-PH-10004100;28.784;2;0.2;2.8784
260;CA-2020-100881;28/03/2020;01/04/2020;Standard Class;DR-12940;Home Office;87105;TEC-PH-10003273;302.376;3;0.2;22.6782
261;US-2020-117380;28/03/2020;03/04/2020;Standard Class;MP-18175;Home Office;45503;FUR-TA-10000198;330.588;1;0.4;-143.2548
262;US-2020-137869;28/03/2020;02/04/2020;Standard Class;CV-12295;Consumer;50315;OFF-EN-10001509;6.12;3;0.0;2.8764
263;US-2020-137869;28/03/2020;02/04/2020;Standard Class;CV-12295;Consumer;50315;FUR-TA-10003954;1184.72;4;0.0;106.6248
264;CA-2020-137274;29/03/2020;02/04/2020;Standard Class;MG-18145;Consumer;75023;FUR-TA-10001889;890.841;3;0.3;-152.7156
265;CA-2020-131247;30/03/2020;04/04/2020;Standard Class;GA-14725;Consumer;94110;FUR-BO-10001337;205.666;2;0.15;-12.098
266;CA-2020-133424;30/03/2020;04/04/2020;Standard Class;Dl-13600;Corporate;98105;OFF-ST-10002957;15.84;3;0.0;0.0
267;CA-2020-133424;30/03/2020;04/04/2020;Standard Class;Dl-13600;Corporate;98105;OFF-LA-10002312;44.4;3;0.0;22.2
268;CA-2020-162089;30/03/2020;01/04/2020;First Class;MP-17470;Home Office;78521;OFF-EN-10002230;335.72;5;0.2;113.3055
269;CA-2020-162089;30/03/2020;01/04/2020;First Class;MP-17470;Home Office;78521;TEC-PH-10001819;251.944;7;0.2;88.1804
270;CA-2020-162089;30/03/2020;01/04/2020;First Class;MP-17470;Home Office;78521;FUR-CH-10002304;127.302;7;0.3;-9.093
271;CA-2020-169033;30/03/2020;03/04/2020;Standard Class;KM-16720;Consumer;11561;OFF-AR-10001915;49.65;5;0.0;20.853
272;US-2020-105151;30/03/2020;31/03/2020;First Class;SG-20890;Corporate;10009;OFF-AR-10001231;10.5;5;0.0;2.94
273;US-2020-113124;30/03/2020;05/04/2020;Standard Class;NC-18340;Consumer;55124;OFF-ST-10001511;129.3;2;0.0;6.465
274;CA-2020-101770;31/03/2020;04/04/2020;Standard Class;KB-16240;Corporate;33180;OFF-BI-10001097;1.869;1;0.7;-1.3083
275;CA-2020-112403;31/03/2020;31/03/2020;Same Day;JO-15280;Consumer;19120;OFF-BI-10003529;0.852;1;0.7;-0.5964
276;CA-2020-128055;31/03/2020;05/04/2020;Standard Class;AA-10315;Consumer;94122;OFF-BI-10004390;673.568;2;0.2;252.588
277;CA-2020-128055;31/03/2020;05/04/2020;Standard Class;AA-10315;Consumer;94122;OFF-AP-10002765;52.98;2;0.0;14.8344
278;CA-2020-130428;31/03/2020;31/03/2020;Same Day;TG-21640;Consumer;33614;FUR-CH-10002965;1125.488;7;0.2;98.4802
279;CA-2020-130428;31/03/2020;31/03/2020;Same Day;TG-21640;Consumer;33614;OFF-BI-10001636;12.645;5;0.7;-10.116
280;CA-2020-130428;31/03/2020;31/03/2020;Same Day;TG-21640;Consumer;33614;OFF-AR-10004027;4.032;2;0.2;1.0584
281;US-2020-104759;31/03/2020;04/04/2020;Standard Class;DD-13570;Consumer;60610;OFF-BI-10002071;8.134;7;0.8;-13.8278
282;US-2020-104759;31/03/2020;04/04/2020;Standard Class;DD-13570;Consumer;60610;TEC-AC-10004901;79.984;2;0.2;13.9972
283;CA-2020-138359;01/04/2020;06/04/2020;Standard Class;KH-16330;Corporate;2151;OFF-ST-10000636;66.96;4;0.0;2.6784
284;CA-2020-138359;01/04/2020;06/04/2020;Standard Class;KH-16330;Corporate;2151;OFF-BI-10000145;6.24;2;0.0;3.0576
285;US-2020-157021;01/04/2020;06/04/2020;Second Class;KM-16720;Consumer;94591;OFF-LA-10002312;29.6;2;0.0;14.8
286;US-2020-157021;01/04/2020;06/04/2020;Second Class;KM-16720;Consumer;94591;OFF-BI-10000042;17.088;4;0.2;5.5536
287;CA-2020-160276;02/04/2020;08/04/2020;Standard Class;AH-10690;Corporate;23464;FUR-FU-10003192;177.68;2;0.0;46.1968
288;CA-2020-164315;02/04/2020;08/04/2020;Standard Class;RD-19585;Consumer;30605;OFF-PA-10004248;15.84;3;0.0;7.128
289;CA-2020-164315;02/04/2020;08/04/2020;Standard Class;RD-19585;Consumer;30605;TEC-PH-10001128;1049.93;7;0.0;293.9804
290;CA-2020-164315;02/04/2020;08/04/2020;Standard Class;RD-19585;Consumer;30605;OFF-AP-10003842;154.9;5;0.0;40.274
291;US-2020-157847;02/04/2020;06/04/2020;Second Class;SC-20020;Consumer;77095;OFF-PA-10002986;26.72;5;0.2;9.352
292;US-2020-157847;02/04/2020;06/04/2020;Second Class;SC-20020;Consumer;77095;OFF-PA-10001593;33.488;7;0.2;10.465
293;CA-2020-112291;03/04/2020;08/04/2020;Standard Class;KE-16420;Corporate;90008;OFF-EN-10001415;11.16;2;0.0;5.58
294;CA-2020-112291;03/04/2020;08/04/2020;Standard Class;KE-16420;Corporate;90008;TEC-AC-10001284;62.31;3;0.0;22.4316
295;CA-2020-112291;03/04/2020;08/04/2020;Standard Class;KE-16420;Corporate;90008;TEC-AC-10000736;159.98;2;0.0;57.5928
296;CA-2020-105172;04/04/2020;09/04/2020;Standard Class;PK-18910;Home Office;94109;OFF-LA-10001641;18.9;6;0.0;9.072
297;CA-2020-133228;04/04/2020;09/04/2020;Standard Class;MS-17710;Consumer;48205;FUR-FU-10004020;5.47;1;0.0;2.3521
298;CA-2020-133228;04/04/2020;09/04/2020;Standard Class;MS-17710;Consumer;48205;OFF-AR-10001955;79.36;4;0.0;23.808
299;CA-2020-149538;04/04/2020;08/04/2020;Standard Class;KB-16585;Corporate;70506;OFF-ST-10004180;232.55;5;0.0;9.302
300;CA-2020-149538;04/04/2020;08/04/2020;Standard Class;KB-16585;Corporate;70506;TEC-AC-10002926;99.98;2;0.0;42.9914
301;CA-2020-149538;04/04/2020;08/04/2020;Standard Class;KB-16585;Corporate;70506;OFF-PA-10003797;19.44;3;0.0;9.3312
302;CA-2020-149538;04/04/2020;08/04/2020;Standard Class;KB-16585;Corporate;70506;OFF-PA-10002195;12.96;2;0.0;6.3504
303;US-2020-128685;04/04/2020;05/04/2020;First Class;MZ-17515;Corporate;90008;OFF-BI-10004140;7.184;2;0.2;2.245
304;CA-2020-102988;05/04/2020;09/04/2020;Second Class;GM-14695;Corporate;22304;OFF-AR-10004757;22.96;7;0.0;7.5768
305;CA-2020-102988;05/04/2020;09/04/2020;Second Class;GM-14695;Corporate;22304;TEC-PH-10001615;28.99;1;0.0;8.4071
306;CA-2020-102988;05/04/2020;09/04/2020;Second Class;GM-14695;Corporate;22304;OFF-PA-10003349;12.96;2;0.0;6.3504
307;CA-2020-102988;05/04/2020;09/04/2020;Second Class;GM-14695;Corporate;22304;OFF-AR-10000127;22.96;7;0.0;6.6584
308;CA-2020-102988;05/04/2020;09/04/2020;Second Class;GM-14695;Corporate;22304;OFF-SU-10002881;4164.05;5;0.0;83.281
309;CA-2020-113887;05/04/2020;07/04/2020;First Class;TH-21550;Home Office;10035;OFF-PA-10004071;55.48;1;0.0;26.6304
310;CA-2020-149104;05/04/2020;07/04/2020;Second Class;RD-19900;Consumer;48127;OFF-AR-10002952;26.7;2;0.0;7.476
311;CA-2020-149104;05/04/2020;07/04/2020;Second Class;RD-19900;Consumer;48127;OFF-BI-10004209;40.2;5;0.0;18.09
312;CA-2020-149104;05/04/2020;07/04/2020;Second Class;RD-19900;Consumer;48127;OFF-AR-10004685;13.89;3;0.0;4.5837
313;CA-2020-149104;05/04/2020;07/04/2020;Second Class;RD-19900;Consumer;48127;OFF-ST-10000991;689.82;6;0.0;20.6946
314;CA-2020-151001;05/04/2020;07/04/2020;First Class;JG-15805;Corporate;62521;OFF-ST-10003455;49.632;4;0.2;3.7224
315;CA-2020-151001;05/04/2020;07/04/2020;First Class;JG-15805;Corporate;62521;OFF-ST-10001031;52.096;4;0.2;3.9072
316;US-2020-157231;05/04/2020;09/04/2020;Standard Class;RP-19855;Corporate;40475;OFF-BI-10002852;115.36;7;0.0;56.5264
317;CA-2020-102652;06/04/2020;12/04/2020;Standard Class;AY-10555;Corporate;90049;FUR-FU-10000747;91.96;2;0.0;15.6332
318;CA-2020-102652;06/04/2020;12/04/2020;Standard Class;AY-10555;Corporate;90049;FUR-FU-10001918;33.11;7;0.0;12.9129
319;CA-2020-102652;06/04/2020;12/04/2020;Standard Class;AY-10555;Corporate;90049;OFF-PA-10003309;19.44;3;0.0;9.3312
320;CA-2020-102652;06/04/2020;12/04/2020;Standard Class;AY-10555;Corporate;90049;OFF-PA-10001977;55.48;1;0.0;26.6304
321;CA-2020-136742;06/04/2020;10/04/2020;Standard Class;GP-14740;Corporate;17602;OFF-BI-10003719;44.91;6;0.7;-35.928
322;CA-2020-153808;06/04/2020;10/04/2020;Second Class;FH-14275;Corporate;90004;OFF-AR-10001725;70.95;3;0.0;18.447
323;CA-2020-153808;06/04/2020;10/04/2020;Second Class;FH-14275;Corporate;90004;OFF-BI-10002794;65.568;2;0.2;23.7684
324;CA-2020-153808;06/04/2020;10/04/2020;Second Class;FH-14275;Corporate;90004;TEC-AC-10004171;299.97;3;0.0;131.9868
325;CA-2020-169803;06/04/2020;12/04/2020;Standard Class;SC-20260;Corporate;98115;FUR-TA-10000688;653.55;3;0.0;111.1035
326;CA-2020-169803;06/04/2020;12/04/2020;Standard Class;SC-20260;Corporate;98115;TEC-AC-10003441;33.9;2;0.0;2.034
327;US-2020-118486;06/04/2020;08/04/2020;First Class;SD-20485;Home Office;19143;OFF-SU-10004498;10.304;1;0.2;-2.1896
328;US-2020-118486;06/04/2020;08/04/2020;First Class;SD-20485;Home Office;19143;FUR-TA-10001039;154.764;3;0.4;-36.1116
329;US-2020-118486;06/04/2020;08/04/2020;First Class;SD-20485;Home Office;19143;TEC-AC-10004659;116.784;2;0.2;21.897
330;CA-2020-124023;07/04/2020;10/04/2020;First Class;PJ-19015;Consumer;36608;FUR-FU-10004415;8.96;2;0.0;2.7776
331;CA-2020-128846;07/04/2020;12/04/2020;Standard Class;RS-19765;Corporate;29203;TEC-PH-10003273;629.95;5;0.0;163.787
332;CA-2020-128846;07/04/2020;12/04/2020;Standard Class;RS-19765;Corporate;29203;OFF-PA-10000100;122.97;3;0.0;60.2553
333;CA-2020-165806;07/04/2020;07/04/2020;Same Day;VM-21685;Home Office;30062;OFF-PA-10003441;58.32;9;0.0;27.9936
334;CA-2020-165806;07/04/2020;07/04/2020;Same Day;VM-21685;Home Office;30062;TEC-PH-10004922;200.97;3;0.0;50.2425
335;CA-2020-100363;08/04/2020;15/04/2020;Standard Class;JM-15655;Corporate;85301;OFF-FA-10000611;2.368;2;0.2;0.8288
336;CA-2020-100363;08/04/2020;15/04/2020;Standard Class;JM-15655;Corporate;85301;OFF-PA-10004733;19.008;3;0.2;6.8904
337;CA-2020-121769;08/04/2020;12/04/2020;Standard Class;JS-15880;Consumer;43615;FUR-TA-10004442;172.11;1;0.4;-94.6605
338;CA-2020-150581;08/04/2020;12/04/2020;Standard Class;NM-18445;Home Office;94521;FUR-TA-10003748;99.592;1;0.2;2.4898
339;CA-2020-150581;08/04/2020;12/04/2020;Standard Class;NM-18445;Home Office;94521;TEC-AC-10001908;399.96;4;0.0;139.986
340;US-2020-118997;08/04/2020;12/04/2020;Standard Class;RA-19885;Corporate;35601;FUR-TA-10001086;1215.92;8;0.0;316.1392
341;US-2020-163797;08/04/2020;13/04/2020;Standard Class;PC-19000;Home Office;85224;OFF-FA-10001883;49.792;8;0.2;-11.8256
342;CA-2020-110555;11/04/2020;18/04/2020;Standard Class;MM-18055;Consumer;59405;OFF-ST-10000876;87.08;7;0.0;24.3824
343;CA-2020-110555;11/04/2020;18/04/2020;Standard Class;MM-18055;Consumer;59405;TEC-PH-10000586;105.584;2;0.2;9.2386
344;CA-2020-110555;11/04/2020;18/04/2020;Standard Class;MM-18055;Consumer;59405;TEC-AC-10003399;217.44;6;0.0;91.3248
345;CA-2020-138940;11/04/2020;16/04/2020;Second Class;GM-14455;Home Office;78745;TEC-PH-10001835;758.352;6;0.2;265.4232
346;US-2020-102715;11/04/2020;13/04/2020;Second Class;JK-15370;Consumer;33180;OFF-FA-10001332;6.912;3;0.2;2.3328
347;US-2020-102715;11/04/2020;13/04/2020;Second Class;JK-15370;Consumer;33180;TEC-AC-10002001;383.976;3;0.2;81.5949
348;US-2020-102715;11/04/2020;13/04/2020;Second Class;JK-15370;Consumer;33180;OFF-PA-10000029;10.368;2;0.2;3.6288
349;US-2020-102715;11/04/2020;13/04/2020;Second Class;JK-15370;Consumer;33180;TEC-AC-10001874;335.944;7;0.2;41.993
350;US-2020-121734;11/04/2020;16/04/2020;Standard Class;SE-20110;Consumer;83501;OFF-BI-10004817;9.584;1;0.2;3.3544
351;CA-2020-142979;12/04/2020;18/04/2020;Standard Class;EH-13765;Corporate;95240;OFF-AR-10002987;39.68;2;0.0;16.2688
352;CA-2020-154599;12/04/2020;17/04/2020;Standard Class;KN-16450;Corporate;90278;TEC-PH-10001557;1075.088;14;0.2;94.0702
353;CA-2020-154599;12/04/2020;17/04/2020;Standard Class;KN-16450;Corporate;90278;TEC-PH-10000576;438.368;4;0.2;38.3572
354;CA-2020-154599;12/04/2020;17/04/2020;Standard Class;KN-16450;Corporate;90278;OFF-BI-10002764;18.088;7;0.2;6.5569
355;CA-2020-154599;12/04/2020;17/04/2020;Standard Class;KN-16450;Corporate;90278;FUR-BO-10001337;308.499;3;0.15;-18.147
356;US-2020-158365;12/04/2020;17/04/2020;Standard Class;SV-20785;Consumer;47401;OFF-PA-10000289;32.4;5;0.0;15.552
357;CA-2020-122336;13/04/2020;17/04/2020;Second Class;JD-15895;Corporate;19140;OFF-AR-10000122;17.856;4;0.2;1.116
358;CA-2020-122336;13/04/2020;17/04/2020;Second Class;JD-15895;Corporate;19140;OFF-BI-10003656;509.97;10;0.7;-407.976
359;CA-2020-122336;13/04/2020;17/04/2020;Second Class;JD-15895;Corporate;19140;OFF-FA-10002780;30.992;13;0.2;10.0724
360;CA-2020-122336;13/04/2020;17/04/2020;Second Class;JD-15895;Corporate;19140;TEC-PH-10000702;71.928;12;0.4;8.3916
361;CA-2020-167724;13/04/2020;18/04/2020;Standard Class;BF-11170;Home Office;21215;OFF-LA-10002368;7.83;3;0.0;3.6018
362;US-2020-120740;15/04/2020;15/04/2020;Same Day;PS-18970;Home Office;90049;OFF-AP-10000240;106.96;2;0.0;31.0184
363;US-2020-120740;15/04/2020;15/04/2020;Same Day;PS-18970;Home Office;90049;FUR-FU-10004091;187.76;4;0.0;76.9816
364;CA-2020-155208;16/04/2020;20/04/2020;Standard Class;SP-20650;Corporate;28403;OFF-AR-10003478;39.072;6;0.2;9.768
365;CA-2020-100678;18/04/2020;22/04/2020;Standard Class;KM-16720;Consumer;77095;OFF-AR-10001868;2.688;2;0.2;1.008
366;CA-2020-100678;18/04/2020;22/04/2020;Standard Class;KM-16720;Consumer;77095;FUR-CH-10002602;317.058;3;0.3;-18.1176
367;CA-2020-100678;18/04/2020;22/04/2020;Standard Class;KM-16720;Consumer;77095;OFF-EN-10000056;149.352;3;0.2;50.4063
368;CA-2020-100678;18/04/2020;22/04/2020;Standard Class;KM-16720;Consumer;77095;TEC-AC-10000474;227.976;3;0.2;28.497
369;CA-2020-110849;18/04/2020;23/04/2020;Standard Class;JL-15835;Consumer;90049;TEC-MA-10002859;287.968;4;0.2;97.1892
370;CA-2020-110849;18/04/2020;23/04/2020;Standard Class;JL-15835;Consumer;90049;OFF-AR-10002375;13.12;4;0.0;3.8048
371;CA-2020-110849;18/04/2020;23/04/2020;Standard Class;JL-15835;Consumer;90049;OFF-AR-10000657;10.75;5;0.0;3.5475
372;CA-2020-110849;18/04/2020;23/04/2020;Standard Class;JL-15835;Consumer;90049;OFF-FA-10000134;11.62;2;0.0;3.6022
373;CA-2020-158470;19/04/2020;23/04/2020;Second Class;AG-10390;Consumer;22204;OFF-BI-10003638;58.05;3;0.0;26.703
374;CA-2020-158470;19/04/2020;23/04/2020;Second Class;AG-10390;Consumer;22204;OFF-PA-10001569;71.28;11;0.0;34.2144
375;CA-2020-169460;19/04/2020;21/04/2020;Second Class;NF-18595;Home Office;95123;FUR-FU-10004017;76.14;3;0.0;26.649
376;CA-2020-101462;20/04/2020;25/04/2020;Standard Class;BP-11230;Consumer;90045;FUR-FU-10000409;59.92;4;0.0;27.5632
377;CA-2020-134572;20/04/2020;22/04/2020;Second Class;SV-20365;Consumer;77070;FUR-TA-10001705;744.1;5;0.3;-95.67
378;CA-2020-134572;20/04/2020;22/04/2020;Second Class;SV-20365;Consumer;77070;OFF-ST-10004634;44.84;5;0.2;5.605
379;CA-2020-134572;20/04/2020;22/04/2020;Second Class;SV-20365;Consumer;77070;FUR-TA-10004442;401.59;2;0.3;-131.951
380;CA-2020-136336;21/04/2020;26/04/2020;Standard Class;DB-13555;Corporate;42420;OFF-ST-10002574;828.84;6;0.0;0.0
381;CA-2020-158064;21/04/2020;25/04/2020;Standard Class;AA-10375;Consumer;90008;OFF-BI-10002976;16.52;5;0.2;5.5755
382;CA-2020-122070;22/04/2020;24/04/2020;Second Class;AH-10030;Corporate;12180;OFF-EN-10004773;247.84;8;0.0;121.4416
383;CA-2020-122070;22/04/2020;24/04/2020;Second Class;AH-10030;Corporate;12180;OFF-BI-10004970;9.912;3;0.2;3.3453
384;CA-2020-111857;23/04/2020;26/04/2020;Second Class;NM-18445;Home Office;94109;OFF-PA-10001878;48.91;1;0.0;22.9877
385;US-2020-112564;23/04/2020;24/04/2020;First Class;TS-21160;Corporate;19134;OFF-BI-10004876;2.502;3;0.7;-1.7514
386;US-2020-150119;23/04/2020;27/04/2020;Standard Class;LB-16795;Home Office;43229;FUR-CH-10002965;281.372;2;0.3;-12.0588
387;US-2020-150119;23/04/2020;27/04/2020;Standard Class;LB-16795;Home Office;43229;FUR-CH-10002965;281.372;2;0.3;-12.0588
388;US-2020-150119;23/04/2020;27/04/2020;Standard Class;LB-16795;Home Office;43229;OFF-BI-10000145;7.488;8;0.7;-5.2416
389;US-2020-150119;23/04/2020;27/04/2020;Standard Class;LB-16795;Home Office;43229;FUR-FU-10002191;22.336;4;0.2;7.8176
